primary_name,ra,dec,vmag
HIP38325,7.8515972,54.129111,6.03
HIP38382,7.8628722,-13.897194,5.16
HIP38712,7.9254,8.8630556,5.86
HIP38956,7.9701472,41.305361,12.02
HIP39064,7.9927278,20.845222,7.68
HIP3909,0.83547778,-10.643778,5.17
HIP400,0.082244445,23.269639,7.82
HIP40035,8.1777722,-13.799361,5.53
HIP40875,8.3405556,57.74325,5.89
HIP41307,8.4276861,-3.9063611,3.91
HIP4151,0.88452222,61.123556,4.8
HIP41997,8.5601778,13.550833,7.82
HIP42080,8.5767194,65.145278,5.47
HIP42172,8.5975139,6.6205278,5.91
HIP42783,8.7174358,24.1371,10.24
HIP42806,8.7214472,21.468583,4.66
HIP4288,0.91611667,23.628444,5.46
HIP4290,0.91649722,24.100694,7.41
HIP42940,8.75295,41.673417,8.52
HIP43418,8.8436028,17.689472,9.36
HIP43557,8.8711944,8.0635,6.57
HIP43853,8.9322028,-23.818417,6.39
HIP43970,8.9541417,15.322722,5.22
HIP44001,8.9597667,15.581222,5.68
HIP44127,8.9869,48.042361,3.12
HIP44248,9.0107639,41.783444,3.96
HIP443,0.088930555,-5.7078333,4.61
HIP4436,0.94586111,38.49925,3.86
HIP44766,9.1239222,58.875278,7.62
HIP44901,9.1478861,51.604722,4.46
HIP45038,9.1732028,67.13425,4.8
HIP45075,9.181925,63.513778,4.67
HIP45336,9.2393861,2.3150278,3.89
HIP45343,9.240075,52.688,7.64
HIP45493,9.2698,54.021722,4.8
HIP45688,9.314075,36.802889,3.82
HIP45836,9.3454972,51.265722,6.14
HIP46509,9.4857889,-2.7689444,4.59
347039,20.623575,22.654167,nan
77407,9.0575228,37.840978,7.1
S130811,3.9098519,-6.8260092,9.04
GJ3203,3.1351833,-24.759639,nan
HIP46706,9.5219444,-13.488833,10.06
HIP46733,9.5254361,63.061806,3.65
HIP46853,9.5478694,51.678611,3.17
HIP47080,9.5944528,35.810778,5.4
HIP48273,9.8417139,4.3437778,6.24
HIP48341,9.8538944,-4.2432778,6.01
HIP4856,1.0413861,71.68075,9.98
HIP48592,9.9096111,-12.950944,6.87
HIP4907,1.049125,69.227417,7.67
HIP49081,10.01695,31.924722,5.37
HIP49127,10.027069,-15.424861,8.65
HIP49669,10.139572,11.967194,1.36
HIP49908,10.189822,49.455472,6.6
HIP5021,1.0720972,61.58025,5.83
HIP50372,10.284981,42.914472,3.45
HIP50384,10.287444,23.106444,5.81
HIP50485,10.309142,43.048639,6.48
HIP50583,10.332822,19.841861,2.01
HIP50693,10.352217,-17.984889,6.5
HIP53486,10.941931,7.3886667,7.37
HIP5369,1.1445556,17.244028,10.56
HIP5373,1.1460194,-25.861194,8.63
HIP53767,11.001258,22.833639,10.03
HIP53824,11.012453,6.1015,4.98
HIP53910,11.030664,56.382333,2.34
HIP53954,11.038828,20.17975,4.42
HIP54061,11.062178,61.751111,1.81
HIP54155,11.078217,-4.2208333,7.64
HIP54182,11.083675,7.3361111,4.62
HIP54477,11.145569,-28.080611,5.43
HIP54677,11.192547,-14.991478,9.2
HIP54872,11.235114,20.524028,2.56
HIP5542,1.1849806,55.149944,4.34
HIP55705,11.414717,-17.684028,4.06
HIP56035,11.484639,61.777778,5.83
HIP56157,11.511675,-8.0958889,11.98
HIP56199,11.520281,63.157472,9.98
HIP56238,11.528822,22.667056,10.31
HIP56445,11.572794,3.0604167,5.76
HIP56802,11.644433,-13.20225,5.48
HIP56809,11.645942,45.108389,6.29
HIP57328,11.754722,8.2581667,4.84
HIP5743,1.2292139,7.5783889,6.44
HIP57460,11.778456,-19.46975,8.15
HIP57562,11.798592,8.2458611,5.31
HIP57632,11.817744,14.572333,2.14
LTT1445A,3.0308306,-16.594444,nan
HIP57757,11.844803,1.7653889,3.59
HIP57820,11.856256,57.640778,7.86
HIP5799,1.2399917,-7.9235,5.14
102121,11.758706,65.540806,8.78
1300,0.29056667,42.281944,nan
154840,17.075917,56.8425,nan
C2019-BORISOV,11.529972,-19.932778,nan
HIP70705,14.461622,41.953667,9.91
HR7830,20.498317,-18.583333,nan
KIC3975085,19.759564,39.066944,nan
T001609,19.245028,60.670833,nan
GJ54.1,1.2088611,-16.995833,nan
HIP58001,11.89715,53.694722,2.41
HIP58684,12.035294,43.045472,5.22
HIP59378,12.182467,41.057222,10.61
HIP59394,12.184411,-23.602361,5.45
HIP59426,12.189722,-16.790694,6.88
HIP5944,1.2748167,42.9395,6.59
HIP59504,12.203308,77.616194,5.14
HIP59514,12.205731,54.485528,9.71
HIP5957,1.2775222,25.331722,10.1
HIP59608,12.223886,10.262361,5.85
HIP59750,12.252928,-10.309944,6.11
HIP59774,12.257069,57.032611,3.32
HIP59816,12.266256,5.6403333,9.45
HIP60202,12.345303,17.792667,4.72
HIP60595,12.419944,-11.6105,5.95
HIP6069,1.2981111,5.4754722,11.02
HIP60866,12.475444,-18.297295,9.4
HIP60910,12.482767,8.4261389,11.99
HIP60965,12.497772,-16.515083,2.94
HIP60994,12.501369,-13.393056,6.37
HIP61020,12.505544,21.948333,7.71
HIP61053,12.513922,53.076167,6.2
HIP61094,12.521161,8.8118611,9.74
HIP61099,12.521753,20.218222,7.91
T001260E,10.47627,65.8542,11.574
HIP61174,12.534578,-16.195861,4.3
HIP61317,12.562525,41.356778,4.24
HIP61960,12.698058,10.235833,4.88
HIP62145,12.737472,51.75975,7.01
HIP62207,12.749911,39.278583,5.95
HIP62512,12.810928,60.319889,5.83
HIP62523,12.813128,24.840472,6.29
HIP6290,1.3446503,57.327976,10.48
HIP62956,12.900453,55.959833,1.76
HIP62983,12.905206,-11.648583,6.0
HIP63076,12.9246,65.438556,5.23
HIP63121,12.9335,38.314694,5.61
HIP63467,13.004717,-2.7047729,9.9
HIP63503,13.012108,56.366333,4.93
HIP63608,13.036322,10.959111,2.85
HIP63734,13.060856,-16.3365,7.74
20891,3.3866861,33.078528,7.96
GJ9522A,15.529736,47.055278,nan
HIP71409,14.602506,42.378167,8.86
KIC9764192,19.260722,46.514444,nan
PDS144N,15.820972,-26.013889,nan
PLUTO,17.003886,-12.005,nan
PTF10QPF,20.971389,43.89525,nan
T001436,14.373478,55.334167,nan
T001563,2.5873472,48.273611,nan
T001567,3.3563917,52.691944,nan
T001571,3.5399306,50.498889,nan
T001622,21.203319,68.052222,nan
TIC240065394,6.6564333,35.742778,nan
GJ65A,1.6513889,-17.947778,nan
GJ687,17.606917,68.333333,nan
GJ702B,18.090944,2.4955556,nan
HIP63742,13.063825,-5.1612778,7.69
HIP6379,1.3664444,76.710361,7.17
HIP63905,13.096189,-18.825833,8.37
HIP63942,13.104286,20.729,9.44
HIP64241,13.166542,17.529111,4.32
HIP64394,13.198033,27.876028,4.23
HIP6454,1.3824167,7.4186944,7.3
HIP64577,13.236381,-19.931333,5.31
HIP6458,1.3840444,-16.560472,7.75
HIP64792,13.279642,9.4236944,5.19
HIP64797,13.280742,17.017806,6.49
HIP64924,13.306936,-18.308611,4.74
HIP65011,13.325922,35.112056,9.48
HIP65026,13.329328,47.778083,8.48
HIP65143,13.349364,34.279667,10.62
HIP65198,13.361578,2.0873611,5.69
HIP65327,13.389804,57.906105,9.86
HIP65355,13.394678,2.7247778,7.35
HIP65378,13.398728,54.925417,2.23
HIP65477,13.420394,54.988,3.99
HIP65515,13.429378,56.970472,7.29
HIP65530,13.433436,63.26075,6.5
HIP66200,13.568864,3.6590278,4.92
HIP66252,13.578717,-8.3418056,9.24
HIP66675,13.668711,-4.1872778,9.61
HIP66704,13.673153,50.519278,6.31
HIP66781,13.687061,56.727,7.77
HIP6682,1.4281806,44.786583,7.25
MMJ6505,8.8617639,11.856389,nan
PTFEB152.042,10.136194,3.0331667,nan
T001244,17.085303,69.518889,nan
T001295,17.111481,67.871389,nan
T001296,17.118042,70.238333,nan
T001301,18.390836,71.581667,nan
T001242,16.57333,60.21907,11.324
T001346,17.108178,68.843056,nan
T001347,18.688444,70.29,nan
T001438,18.728253,74.937778,nan
T001453,17.214883,57.197778,nan
T001472,0.94095,48.6375,nan
T001486,18.746525,62.685556,nan
T001494,1.2663528,21.616667,nan
T001504,22.104661,52.701667,nan
T001515,23.824539,61.682778,nan
WASP156,2.1854722,2.4180556,nan
T001291,16.387867,62.925,nan
239124,19.54145,56.38825,9.87
240237,23.261728,58.04325,8.19
240648,5.1049861,17.8165,8.82
GJ768,19.846528,8.87,nan
GJ820A,21.116528,38.763889,nan
HIP66886,13.70723,-1.686286,9.38
HIP6706,1.4375778,19.172333,5.35
HIP67090,13.751333,17.789889,9.79
HIP67275,13.787789,17.456778,4.5
C2019/BORISOV,11.529972,-19.932778,nan
HIP67301,13.792375,49.313306,1.85
HIP67422,13.817856,26.980139,7.05
HIP6748,1.4476556,-13.056528,5.51
HIP677,0.13976944,29.090833,2.07
HIP67808,13.891014,12.944194,9.78
HIP68030,13.930603,14.056472,6.16
HIP68184,13.958917,61.492333,6.49
HIP68337,13.988721,22.869751,9.16
HIP68369,13.994867,42.04975,7.8
HIP68469,14.017686,-2.6563333,9.71
HIP68634,14.049139,14.975333,7.12
HIP69414,14.212592,-3.3193056,7.05
PTFEB20.712,1.3808056,16.086944,nan
T001516,22.672308,69.503611,nan
T001526,21.223172,56.943611,nan
T001533,23.683114,57.485,nan
T001534,0.40497778,57.881667,nan
T001537,23.238764,44.508611,nan
T001538,23.799714,47.655556,nan
195689,20.523983,39.938778,7.59
HIP69483,14.224708,51.79,4.53
HIP69562,14.2393,-15.355611,10.39
HIP69592,14.244706,21.873417,6.38
HIP6960,1.4933611,-21.629333,5.11
HIP69673,14.261208,19.187278,-0.05
HIP69713,14.269464,51.367028,4.75
HIP69732,14.273106,46.087917,4.18
HIP69751,14.275814,20.122083,6.25
HIP69824,14.290097,45.444528,10.19
HIP69989,14.321172,13.004389,5.41
HIP70016,14.326453,-5.1508889,7.58
HIP70218,14.365886,29.629576,8.7
HIP70400,14.403164,5.8201111,5.1
HIP70475,14.415461,8.8872222,12.23
HIP70497,14.420006,51.851722,4.04
HIP70529,14.428603,23.619806,9.77
HIP70536,14.429486,23.623194,9.98
HIP7078,1.5204222,70.264778,5.82
HIP70952,14.512861,63.18575,6.1
HIP70956,14.513464,-8.64575,9.4
HIP71075,14.534656,38.307889,3.04
HIP71395,14.600122,9.7471389,7.48
HIP71743,14.675325,-16.209139,7.24
HIP72044,14.736664,22.185331,10.0
HIP72197B,14.766831,-25.444417,nan
HIP72218,14.770419,-7.7969167,7.14
HIP72220,14.770831,1.8929444,3.73
HIP72237,14.773153,16.498944,9.23
HIP72603,14.844794,-15.997083,5.15
HIP72607,14.845111,74.155472,2.07
HIP72622,14.847994,-16.041611,2.75
HIP72659,14.856467,19.100639,4.54
HIP72848,14.890011,19.152278,6.0
HIP72944,14.908075,16.101361,10.11
HIP73165,14.953072,-4.3460833,4.47
HIP73184,14.957789,-21.415676,5.88
HIP7345,1.5771444,-15.676361,5.62
HIP73457,15.012061,-11.133972,9.49
HIP73470,15.015383,45.425306,9.15
HIP73695,15.063244,47.654028,4.83
HIP73937,15.109225,-30.918417,5.97
HIP73996,15.121653,24.869583,4.93
HIP74190,15.159983,3.1656389,11.46
T001246,16.741058,70.429722,nan
TIC124381332,6.2011667,-20.910833,nan
WASP-113,14.991528,46.96,nan
WASP-3,18.575445,35.661667,10.6
WASP31,11.295944,-19.054722,nan
WASP34,11.026639,-23.860556,10.3
WASP5,23.9566,-41.277149,12.3
WASP-52,23.232972,8.7613889,nan
WASP-57,14.921333,-2.0577778,nan
WASP-58,18.313417,45.171944,nan
WASP59,23.308194,24.889167,nan
WASP6,23.210484,-22.673944,11.9
WASP-74,20.302583,-1.0755556,nan
WASP8,23.993334,-35.031387,9.8
WASP84,8.7404722,1.86,nan
WD1257,12.959333,54.480833,nan
48097,6.7067556,17.645528,5.2
92179,10.733317,81.567778,9.1
HIP74493,15.222006,-19.647444,6.07
HIP74537,15.231011,-1.3501667,6.58
HIP746,0.15280278,59.150222,2.28
HIP74666,15.258361,33.315111,3.46
HIP74689,15.26365,0.37211111,5.62
HIP74926,15.310987,-18.626604,10.58
HIP74931,15.311717,10.424083,8.04
HIP74975,15.321828,1.7666667,5.04
HIP75077,15.342067,-28.287028,7.18
HIP75201,15.367803,-4.777462,9.57
HIP75277,15.379717,18.918778,7.16
HIP75312,15.386731,30.28825,4.99
HIP7535,1.6183222,12.1415,5.54
HIP75379,15.403314,-10.321889,4.92
HIP75458,15.415494,58.966028,3.29
HIP75718,15.469325,-9.3471944,6.89
HIP75722,15.470044,-9.357,7.57
HIP7576,1.6264917,-6.7601944,7.66
HIP75761,15.477303,1.8421667,5.15
HIP75809,15.486658,80.448333,6.57
HIP75829,15.4901,80.45,7.3
HIP76219,15.569589,-10.063972,4.61
HIP76233,15.572461,-5.6951111,6.52
HIP76267,15.578108,26.714917,2.22
HIP76276,15.580053,10.538861,3.8
191939,20.134869,66.850722,8.97
EPIC212555594,13.772139,-11.556389,nan
EPIC212570977,13.72675,-11.223611,nan
EPIC212585579,13.654386,-10.906972,12.8
TWHYA,11.031083,-34.704723,11.1
WD2148+286,21.853083,28.864722,nan
XO-1,16.036621,28.169563,11.319
111559,12.811631,72.148306,8.56
GJ83.1,2.004,13.044167,nan
GJ860A,22.466278,57.694722,nan
GJ860B,22.466056,57.693611,nan
GJ866,22.643333,-15.291944,nan
HIP76315,15.588902,60.086967,8.51
HIP76375,15.599142,39.831,7.65
HIP76568,15.637817,46.798,5.76
HIP76602,15.644431,-8.7946667,6.56
HIP76603,15.644464,-8.7914167,6.45
HIP76633,15.650019,-19.7325,7.64
HIP76779,15.67627,-18.049023,9.1
HIP76832,15.687417,75.994639,12.22
HIP76952,15.7124,26.295528,3.81
HIP77052,15.733847,2.5155278,5.86
HIP77060,15.734561,-15.672667,5.41
HIP77070,15.737778,6.4255278,2.63
HIP77233,15.769781,15.421917,3.65
HIP77257,15.774097,7.35325,4.42
HIP7734,1.6599556,45.878333,6.6
HIP77349,15.790233,-10.895639,11.27
HIP79119,16.149536,36.490111,4.73
HIP79137,16.153072,6.3805,5.93
HIP79203,16.165364,-18.340444,6.43
HIP79410,16.206067,-19.579,7.64
HIP79492,16.221761,13.527917,6.68
HIP79599,16.241358,-21.107556,6.41
HIP79607,16.244733,33.858833,5.23
HIP79672,16.260314,-8.36825,5.49
HIP79702,16.265822,7.3582222,8.7
HIP79730,16.272133,-1.6481944,7.07
HIP79755,16.27875,67.238639,8.61
HIP79762,16.279456,67.256028,10.69
HIP79796,16.284808,55.27025,9.87
HIP7981,1.7083194,20.270139,5.24
HIP79822,16.291806,75.754694,4.95
HIP79881,16.304978,-28.613778,4.8
HIP79882,16.305344,-4.6926111,3.23
HIP80008,16.332011,39.708583,5.48
HIP80059,16.34115,-21.508972,8.58
EPIC212587672,13.696306,-10.8625,nan
EPIC212639319,13.305222,-9.6919444,nan
EPIC212651120,13.655833,-9.4208333,nan
EPIC212658818,13.216194,-9.2408333,nan
EPIC212679181,13.449139,-8.7633333,nan
EPIC212689874,13.3221,-8.5094719,12.5
EPIC212697709,13.443681,-8.3175554,12.9
EPIC212703473,13.415833,-8.1716667,nan
EPIC212705192,13.507028,-8.1302778,nan
EPIC212727070,13.422611,-7.5838889,nan
EPIC212735333,13.492917,-7.3738889,nan
EPIC212768333,13.25625,-6.465,nan
EPIC212773309,13.825667,-6.3227778,nan
EPIC212779596,13.926781,-6.1361389,12.3
EPIC212782836,13.651972,-6.0416667,nan
EPIC212797028,13.854528,-5.6347222,nan
EPIC212803289,13.91825,-5.4424725,11.1
EPIC212828909,13.483439,-4.6102278,nan
EPIC213546283,19.291777,-29.049166,0.0
EPIC213743957,19.312528,-28.410278,nan
EPIC213840781,19.37075,-28.118056,nan
EPIC213920015,19.538583,-27.884167,nan
EPIC214611894,18.762722,-26.065278,nan
EPIC214787262,19.276556,-25.645,nan
EPIC214889247,19.614139,-25.408333,nan
EPIC215346008,18.830111,-24.412222,nan
EPIC215358983,19.632,-24.385,nan
EPIC215389654,18.903306,-24.320833,nan
EPIC215938010,19.426778,-23.260833,nan
EPIC215969174,19.431917,-23.202778,nan
EPIC216050437,19.574417,-23.053056,nan
EPIC216334329,19.205111,-22.534444,nan
EPIC216468514,18.999028,-22.293333,nan
EPIC216494238,19.439693,-22.247778,0.0
EPIC216684660,19.43175,-21.908611,nan
EPIC216892056,19.444889,-21.539167,nan
EPIC217149884,19.377333,-21.083889,nan
EPIC217192839,19.201806,-21.0075,nan
EPIC217393088,19.295944,-20.654444,nan
EPIC217636538,18.806278,-20.227778,nan
EPIC217671466,19.387333,-20.166389,nan
EPIC218131080,19.280167,-19.355833,nan
EPIC218155470,19.029083,-19.312222,nan
EPIC218212249,19.259056,-19.209722,nan
EPIC218541396,19.560028,-18.615556,nan
EPIC218621322,19.03125,-18.467778,nan
EPIC218704575,19.05625,-18.311667,nan
EPIC218711655,19.031806,-18.298333,nan
EPIC218916923,19.271111,-17.910555,0.0
EPIC219069169,19.003639,-17.593333,nan
EPIC219256848,19.04525,-17.177222,nan
EPIC219388192,19.292778,-16.871667,nan
EPIC219420915,19.167389,-16.793611,nan
EPIC219800881,19.272778,-15.771111,nan
EPIC219800881S,19.272778,-15.771111,nan
EPIC220187552,1.3316944,-0.48361111,nan
EPIC220204960,0.80905556,0.17194444,nan
EPIC220209578,1.2974722,0.34194444,nan
EPIC220209709,1.2974167,0.34722222,nan
EPIC220258394,0.71616667,1.7427778,nan
EPIC220294712,1.2108056,2.5219444,nan
EPIC220303276,1.3033611,2.7027778,nan
EPIC220321605,1.2282222,3.0969444,nan
EPIC220376054,0.99175,4.227778,0.0
EPIC220397060,0.57980556,4.6577778,nan
EPIC220431824,0.85513889,5.3333333,nan
EPIC220436208,0.81575,5.4163889,nan
EPIC220481411,0.76536113,6.3469448,0.0
EPIC220487418,0.75322222,6.4816667,nan
EPIC220492184,1.5794722,6.5863889,nan
EPIC220493203,1.0949722,6.6097222,nan
EPIC220501947,1.3073333,6.8169444,nan
EPIC220503133,0.97208333,6.8444444,nan
EPIC220504338,1.2966111,6.8688889,nan
EPIC220522262,1.0818333,7.2691667,nan
EPIC220542353,0.98297222,7.7194444,nan
EPIC220554210,0.89547222,7.9952778,nan
EPIC220565349,1.2468611,8.2513889,nan
EPIC220621087,1.2869722,9.5013889,nan
EPIC220621788,0.85133338,9.5169439,0.0
EPIC220629489,0.87963889,9.6930556,nan
EPIC220643470,0.8265,10.02,nan
EPIC220650439,1.1103333,10.189722,nan
EPIC220666988,0.86877778,10.600833,nan
EPIC220674823,0.8719722,10.794723,0.0
EPIC220709978,1.0974723,11.753333,0.0
EPIC220725183,1.0027222,12.216667,nan
EPIC228720681,12.579778,-10.319722,nan
EPIC228724232,12.559112,-10.146111,0.0
EPIC228724899,12.163,-10.111667,nan
EPIC228725972,12.646944,-10.060556,nan
EPIC228730089,12.3455,-9.8613889,nan
EPIC228732031,12.183444,-9.7652778,nan
EPIC228735255,12.5425,-9.6077778,nan
EPIC228754001,12.144417,-8.7472229,0.0
EPIC228758948,12.806639,-8.5275,nan
EPIC228784099,12.869306,-7.4408333,nan
EPIC228801451,12.458222,-6.7219443,0.0
EPIC228809550,12.405694,-6.3788889,nan
EPIC228813918,12.458056,-6.1952778,nan
EPIC228894622,12.660861,-3.3705556,nan
EPIC228934525,12.600111,-2.6694444,nan
EPIC229004835,12.432445,-1.4044445,0.0
EPIC229007685,12.56225,-1.3541667,nan
EPIC229024057,12.723361,-1.0188889,nan
EPIC229058175,12.490861,-0.255,nan
EPIC229133720,12.475667,1.6136111,nan
EPIC230763211,17.020333,-19.366389,nan
EPIC240288689,17.655722,-29.874444,nan
EPIC245941309,23.434306,-11.163056,nan
EPIC245943455,23.51425,-11.077222,0.0
EPIC245944983E,23.675222,-11.021667,nan
EPIC245946030,23.68175,-10.985278,nan
EPIC245950175,23.263277,-10.849722,0.0
EPIC245955351,23.167139,-10.688334,0.0
EPIC245991048,23.708668,-9.7136106,0.0
EPIC245995977,23.713472,-9.5886111,nan
EPIC246004726,23.606444,-9.3644444,nan
EPIC246015530,23.3335,-9.0866667,nan
EPIC246067459,23.180292,-7.8575222,nan
EPIC246208962,23.479806,-4.8413889,nan
EPIC246389858,23.451333,-1.2861111,nan
EPIC246393474,23.394444,-1.1891667,nan
EPIC246441449,23.270897,0.30673333,nan
EPIC246712205,4.9558056,14.725,nan
EPIC246741058,4.9696944,15.075,nan
EPIC246743287,4.9689167,15.101111,nan
EPIC246851721,5.2613056,16.278611,nan
EPIC246865365,5.2226111,16.414167,nan
EPIC246891819,4.69625,16.674444,nan
EPIC246906371,4.546,16.814444,nan
EPIC246911830,5.1245,16.867778,nan
EPIC246933150,5.2134167,17.075278,nan
EPIC247080814,4.84525,18.485,nan
EPIC247098361,4.9177778,18.654444,nan
EPIC247164043,4.92275,19.280833,nan
EPIC247178163,5.3337778,19.415556,nan
EPIC247227231,5.2380556,19.883056,nan
EPIC247231738,5.2465278,19.925,nan
EPIC247236218,4.9148611,19.9675,nan
EPIC247247699,5.2798611,20.074167,nan
EPIC247251045,5.2868056,20.105556,nan
EPIC247253111,5.3655556,20.124444,nan
EPIC247267267,5.2760556,20.255,nan
EPIC247281516,4.9491111,20.385278,nan
EPIC247309873,4.8430278,20.638333,nan
EPIC247418783,5.0963888,21.548611,0.0
EPIC247519660,5.0353055,22.346945,0.0
EPIC247537447,5.0619989,22.481667,nan
EPIC247555683,4.8526944,22.622778,nan
EPIC247556609,4.5125,22.63,nan
EPIC247580908,5.0899722,22.817778,nan
EPIC247589423,4.4941664,22.882778,0.0
EPIC247598580,4.8651667,22.954722,nan
EPIC247698108,4.7863056,23.699167,nan
EPIC247766677,4.4812222,24.178889,nan
EPIC247795097,4.5385833,24.374167,nan
EPIC247830700,4.5143889,24.619722,nan
EPIC247887989,4.6765833,25.01,nan
EPIC247909716,4.9141389,25.160556,nan
EPIC248209063,4.8998333,27.567778,nan
EPIC248424013,10.4615,0.50111111,nan
EPIC248432618,10.642972,0.82972222,nan
EPIC248435473,10.529028,0.9375,nan
EPIC248463350,10.782333,1.9366667,nan
EPIC248472140,10.538222,2.2380555,0.0
EPIC248480671,10.427028,2.5144444,nan
EPIC248527709,10.223333,3.9602778,nan
EPIC248651022,10.582417,7.1472222,nan
EPIC248662696,10.706833,7.435,nan
EPIC248777106,10.311417,10.128889,0.0
EPIC248783679,10.372028,10.288611,nan
EPIC248827616,10.318778,11.346389,nan
EPIC248874928,10.958417,12.535556,nan
EPIC249223471,15.3925,-25.370833,nan
EPIC249270684,15.773806,-24.750278,nan
EPIC249432662,15.562111,-22.613333,nan
EPIC249483541A,15.526917,-21.945,nan
EPIC249483541B,15.526917,-21.945,nan
EPIC249622103,15.365333,-20.231667,nan
EPIC249801827,15.189972,-17.875278,nan
EPIC249807276,15.224111,-17.804722,nan
EPIC249833762,15.77825,-17.461389,nan
EPIC249889081,15.557972,-16.773333,nan
EPIC249946960,15.821833,-16.087778,nan
EUROPA,6.9913056,22.898056,nan
FEIGE110,23.332888,-5.1656,nan
FEIGE67,12.697722,17.522222,nan
FPTAU,4.2464724,26.774021,13.9
G097-054,5.5811444,13.879611,11.81
G100-43,5.8421389,23.465667,nan
G161-29,9.42845,-6.7720556,11.3
G191B2B,5.0918333,52.831667,nan
G192-13,6.0197583,59.597194,11.71
G195-59,10.209597,57.064083,11.73
G205-028,18.532889,40.686389,11.99
G207-019,19.14165,32.280972,11.8
G244-047,2.0264861,63.770028,11.03
G29-38,23.479928,5.2481667,nan
G60-06,12.466983,7.4558889,11.09
G8-16,4.2430556,22.165694,nan
G81-8,4.2078056,41.992278,nan
G82-5,4.2494167,-5.6278056,nan
G84-37,5.1657222,5.5606944,nan
G85-17,4.8313333,22.492222,nan
GAIA17BPI,19.518222,18.464444,nan
GAIA19AJJ,8.1793889,-36.075278,nan
GANYMEDE,21.510019,-15.8925,nan
GCRV10505,18.072583,-24.355,nan
GJ1008,0.3182,-9.9661111,nan
GJ1214,17.25525,4.9638889,nan
GJ176,4.715493,18.958056,nan
GJ273.1,7.483825,31.993839,nan
GJ3193,3.0308306,-16.594444,nan
GJ3378,6.01975,59.592222,nan
GJ3379,6.0010556,2.7063889,nan
